,adult,budget,genres,imdb_id,production_companies,release_date,revenue,runtime,DirectorHistoryGross,ActorHistoryAverage_Gross
18341,False,25000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",tt1524137,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'StudioCanal', 'id': 694}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Leverage Management', 'id': 8536}, {'name': 'Closest to the Hole Productions', 'id': 8537}, {'name': 'Farraday Films', 'id': 8538}, {'name': 'Leverage Entertainment', 'id': 8539}, {'name': 'Working Title Films', 'id': 10163}, {'name': 'Blueeyes Productions', 'id': 10970}]",2012-01-12,63100000.0,109.0,1.0,1.0
18356,False,37000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",tt1564349,"[{'name': 'Alcon Entertainment', 'id': 1088}, {'name': 'Arc Productions', 'id': 10280}]",2011-09-23,95404397.0,113.0,1.0,1.0
18358,False,13000000.0,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",tt1007029,"[{'name': 'UK Film Council', 'id': 2452}, {'name': 'Canal+', 'id': 5358}, {'name': 'DJ Films', 'id': 5654}, {'name': 'CinéCinéma', 'id': 6301}, {'name': 'Pathé', 'id': 7981}, {'name': 'Film4', 'id': 9349}, {'name': 'Goldcrest Pictures', 'id': 11843}, {'name': 'Yuk Films', 'id': 19749}]",2011-12-30,114956699.0,105.0,1.0,1.0
18381,False,3000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",tt1535616,"[{'name': 'Instinctive Film', 'id': 4306}, {'name': 'Manitoba Film and Video Production Tax Credit', 'id': 11715}, {'name': 'Preferred Content', 'id': 13362}, {'name': 'Julijette', 'id': 34994}, {'name': 'Ink Connection', 'id': 46135}, {'name': 'BR Group', 'id': 46136}, {'name': 'Manitoba Film & Music', 'id': 46137}]",2011-03-13,22000.0,112.0,1.0,1.0
18382,False,70000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",tt1496025,"[{'name': 'Lakeshore Entertainment', 'id': 126}, {'name': 'Saturn Films', 'id': 831}, {'name': 'Screen Gems', 'id': 3287}, {'name': 'Sketch Films', 'id': 7738}, {'name': 'UW4 Productions', 'id': 7740}]",2012-01-19,160112671.0,88.0,1.0,1.0
18383,False,25000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt1601913,"[{'name': 'Scott Free Productions', 'id': 1645}, {'name': '1984 Private Defense Contractors', 'id': 8532}, {'name': 'LD Entertainment', 'id': 10285}, {'name': 'Open Road Films', 'id': 10427}, {'name': 'Inferno Distribution', 'id': 11278}, {'name': 'Chambara Pictures', 'id': 12234}]",2012-01-26,77278331.0,117.0,1.0,1.0
18384,False,42000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",tt1568338,"[{'name': 'Summit Entertainment', 'id': 491}, {'name': 'Di Bonaventura Picture', 'id': 5955}]",2012-01-13,46221189.0,102.0,1.0,1.0
18395,False,23000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt1506999,"[{'name': 'Irish Film Board', 'id': 5267}, {'name': 'Relativity Media', 'id': 7295}]",2011-11-06,33372606.0,93.0,1.0,1.0
18444,False,5000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",tt1772240,"[{'name': 'Bazelevs Production', 'id': 1038}, {'name': 'Dimension Films', 'id': 7405}, {'name': 'Bekmambetov Projects Ltd.', 'id': 24923}]",2011-07-20,25562924.0,86.0,1.0,1.0
18446,False,17000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt1214962,"[{'name': 'Endgame Entertainment', 'id': 1205}, {'name': 'Maguire Entertainment', 'id': 2236}, {'name': 'Ram Bergman Productions', 'id': 11092}, {'name': 'Aura Film Partnership', 'id': 12137}, {'name': 'Fierce Entertainment', 'id': 12138}, {'name': 'Material Pictures', 'id': 12139}]",2011-09-02,12355798.0,105.0,1.0,1.0
18456,False,58000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",tt0485985,"[{'name': 'Lucasfilm', 'id': 1}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Partnership Pictures', 'id': 22883}]",2012-01-19,50365377.0,125.0,1.0,1.0
18467,False,40000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",tt1598828,"[{'name': 'Lakeshore Entertainment', 'id': 126}, {'name': 'Sidney Kimmel Entertainment', 'id': 737}]",2012-01-26,36893721.0,91.0,1.0,1.0
18472,False,15000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1536048,"[{'name': 'IM Global', 'id': 7437}, {'name': 'Semtex Films', 'id': 57740}]",2011-09-01,868439.0,119.0,1.0,1.0
18473,False,750000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt1594562,"[{'name': 'Glass Eye Pix', 'id': 1360}, {'name': 'Dark Sky Films', 'id': 4592}]",2011-12-01,78396.0,102.0,1.0,1.0
18477,False,40000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1430615,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Anonymous Content', 'id': 10039}, {'name': 'Working Title Films', 'id': 10163}]",2012-02-02,24719215.0,107.0,1.0,1.0
18499,False,15000000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt1706593,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Dune Entertainment', 'id': 444}, {'name': 'Davis Entertainment', 'id': 1302}, {'name': 'Adam Schroeder Productions', 'id': 43394}]",2012-02-01,145000000.0,84.0,1.0,1.0
18500,False,17000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt1596365,"[{'name': 'Hammer Film Productions', 'id': 1314}, {'name': 'UK Film Council', 'id': 2452}, {'name': 'Alliance Films', 'id': 2514}, {'name': 'Film i Väst', 'id': 6417}, {'name': 'Talisman Productions', 'id': 8989}, {'name': 'Cross Creek Pictures', 'id': 10246}, {'name': 'Exclusive Media Group', 'id': 11448}, {'name': 'Filmgate Films', 'id': 18230}]",2012-02-01,127730736.0,95.0,1.0,1.0
18524,False,85000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt1599348,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Dentsu', 'id': 6452}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Bluegrass Films', 'id': 13778}]",2012-02-09,208076205.0,115.0,1.0,1.0
18525,False,30000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1606389,"[{'name': 'Spyglass Entertainment', 'id': 158}, {'name': 'Screen Gems', 'id': 3287}]",2012-02-05,196114570.0,104.0,1.0,1.0
18533,False,250000.0,"[{'id': 35, 'name': 'Comedy'}]",tt2112999,[],2011-12-10,1000000.0,62.0,1.0,1.0
18549,False,850000.0,"[{'id': 35, 'name': 'Comedy'}]",tt1996264,"[{'name': 'AdScott Pictures', 'id': 52241}]",2012-08-31,1243961.0,85.0,1.0,1.0
18554,False,79000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",tt1397514,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Contrafilm', 'id': 1836}, {'name': 'Walden Media', 'id': 10221}]",2012-01-19,355692760.0,94.0,1.0,1.0
18609,False,57000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}]",tt1071875,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Imagenation Abu Dhabi FZ', 'id': 6736}, {'name': 'Marvel Entertainment', 'id': 7505}, {'name': 'Marvel Knights', 'id': 11106}, {'name': 'Hyde Park Entertainment', 'id': 13816}, {'name': 'Crystal Sky Pictures', 'id': 20241}, {'name': 'Michael De Luca Productions', 'id': 27551}]",2011-12-10,149217355.0,95.0,1.0,1.0
18665,False,1000000.0,"[{'id': 18, 'name': 'Drama'}]",tt1630036,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Provident Films', 'id': 3291}, {'name': 'Affirm Films', 'id': 10156}, {'name': 'Sherwood Pictures', 'id': 41967}, {'name': 'Alabama Production Group', 'id': 63902}]",2011-09-30,34522221.0,129.0,1.0,1.0
18667,False,12000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",tt1636826,"[{'name': 'Silver Pictures', 'id': 1885}, {'name': 'Green Hat Films', 'id': 3527}]",2012-03-01,100000000.0,88.0,1.0,1.0
18668,False,70000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",tt1482459,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Illumination Entertainment', 'id': 6704}]",2012-03-01,348840316.0,86.0,1.0,1.0
18670,False,41000000.0,"[{'id': 35, 'name': 'Comedy'}]",tt1053810,"[{'name': 'Ingenious Media', 'id': 290}, {'name': 'Dune Entertainment', 'id': 444}, {'name': 'Fox 2000 Pictures', 'id': 711}, {'name': 'Deuce Three Productions', 'id': 812}, {'name': 'Sunswept Entertainment', 'id': 5219}, {'name': 'Red Hour Films', 'id': 12178}]",2011-10-13,7448385.0,100.0,1.0,1.0
18674,False,12000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",tt1591479,"[{'name': 'Relativity Media', 'id': 7295}, {'name': 'Bandito Brothers', 'id': 8403}]",2012-02-24,81272766.0,110.0,1.0,1.0
18678,False,65000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt1596350,"[{'name': 'Dune Entertainment', 'id': 444}, {'name': 'Overbrook Films', 'id': 907}, {'name': 'Robert Simonds Productions', 'id': 3929}]",2012-02-14,156974557.0,103.0,1.0,1.0
18685,False,260000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",tt0401729,"[{'name': 'Walt Disney Pictures', 'id': 2}]",2012-03-07,284139100.0,132.0,1.0,1.0
18713,False,4798235.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt1687901,"[{'name': 'BBC Films', 'id': 288}, {'name': 'Studio Canal', 'id': 5870}, {'name': 'Creative Scotland', 'id': 8087}, {'name': 'Origin Pictures', 'id': 8088}, {'name': 'Lipsync Productions', 'id': 9987}]",2011-08-17,209696.0,107.0,1.0,1.0
18721,False,10000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt1535970,"[{'name': 'Rising Star', 'id': 1208}, {'name': 'Foresight Unlimited', 'id': 21897}, {'name': 'VIP Media Group', 'id': 21898}, {'name': 'Michael Mailer Films', 'id': 21899}, {'name': 'Ledge Productions', 'id': 21901}]",2011-05-06,610986.0,101.0,1.0,1.0
18723,False,42000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",tt1232829,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Original Film', 'id': 333}, {'name': 'Stephen J. Cannell Productions', 'id': 5585}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",2012-03-12,201585328.0,109.0,1.0,1.0
18724,False,10000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt1588334,"[{'name': 'Indian Paintbrush', 'id': 9350}]",2011-09-13,4417580.0,83.0,1.0,1.0
18735,False,20000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",tt1592525,"[{'name': 'Canal+', 'id': 5358}, {'name': 'EuropaCorp', 'id': 6896}, {'name': 'Ciné+', 'id': 10611}]",2012-04-12,32204030.0,95.0,1.0,1.0
18739,False,4000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",tt1422136,"[{'name': 'Carnaby International', 'id': 4098}, {'name': 'Molinare Studios', 'id': 4250}, {'name': 'Eigerwand Pictures', 'id': 21937}]",2011-04-09,25345000.0,99.0,1.0,1.0
18772,False,5000000.0,"[{'id': 18, 'name': 'Drama'}]",tt1441952,"[{'name': 'BBC Films', 'id': 288}, {'name': 'Lionsgate', 'id': 1632}, {'name': 'UK Film Council', 'id': 2452}, {'name': 'CBS Films', 'id': 5490}, {'name': 'Davis Films', 'id': 14175}, {'name': 'Shine Pictures', 'id': 16880}, {'name': 'Kudos Film and Television', 'id': 20244}]",2011-09-10,34564651.0,107.0,1.0,1.0
18779,False,150000000.0,"[{'id': 12, 'name': 'Adventure'}]",tt1646987,"[{'name': 'Legendary Pictures', 'id': 923}, {'name': 'Thunder Road Pictures', 'id': 3528}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Cott Productions', 'id': 24175}, {'name': 'Furia de Titanes II, A.I.E.', 'id': 24176}]",2012-03-27,301000000.0,99.0,1.0,1.0
18789,False,7500000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",tt1034314,"[{'name': 'Blind Spot Pictures Oy', 'id': 7330}, {'name': '27 Films Production', 'id': 9282}, {'name': 'New Holland Pictures', 'id': 10229}]",2012-03-10,8135031.0,93.0,1.0,1.0
18793,False,50000000.0,"[{'id': 35, 'name': 'Comedy'}]",tt1605630,"[{'name': 'Universal Pictures', 'id': 33}]",2012-04-04,234989584.0,113.0,1.0,1.0
18796,False,30000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt1259521,"[{'name': 'Lionsgate', 'id': 1632}, {'name': 'Mutant Enemy Productions', 'id': 10567}]",2012-04-12,66486080.0,95.0,1.0,1.0
18820,False,930000.0,"[{'id': 35, 'name': 'Comedy'}]",tt1726589,"[{'name': 'Stardust Pictures', 'id': 34951}, {'name': 'Dot Dot Dot Productions', 'id': 47330}]",2011-06-18,30905.0,100.0,1.0,1.0
18824,False,2000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",tt1767382,"[{'name': 'Elle Driver', 'id': 6930}, {'name': 'Tazora Films', 'id': 25904}]",2011-01-21,13101672.0,85.0,1.0,1.0
18828,False,30000000.0,"[{'id': 35, 'name': 'Comedy'}]",tt0383010,"[{'name': 'Wessler Entertainment', 'id': 8890}]",2012-04-13,54819301.0,92.0,1.0,1.0
18829,False,26000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",tt1486192,"[{'name': 'Relativity Media', 'id': 7295}]",2012-03-09,29657751.0,111.0,1.0,1.0
18832,False,85000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",tt1667353,"[{'name': 'Relativity Media', 'id': 7295}, {'name': 'Misher Films', 'id': 11581}, {'name': 'Yucaipa Films', 'id': 12005}, {'name': 'Goldmann Pictures', 'id': 12006}, {'name': 'Rat Entertainment', 'id': 12007}, {'name': 'Misha Films', 'id': 12008}]",2012-03-15,183018522.0,106.0,1.0,1.0
18833,False,209000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",tt1440129,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Hasbro', 'id': 2598}, {'name': 'Bluegrass Films', 'id': 13778}, {'name': 'Film 44', 'id': 20153}]",2012-04-11,303025485.0,131.0,1.0,1.0
18841,False,10000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt1412386,"[{'name': 'Participant Media', 'id': 6735}, {'name': 'Imagenation Abu Dhabi FZ', 'id': 6736}]",2011-11-28,136836156.0,124.0,1.0,1.0
18878,False,30000000.0,"[{'id': 35, 'name': 'Comedy'}]",tt1195478,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Dentsu', 'id': 6452}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Apatow Productions', 'id': 10105}, {'name': 'Stoller Global Solutions', 'id': 23876}]",2012-04-27,53909751.0,124.0,1.0,1.0
18894,False,12000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt1621045,"[{'name': 'Rainforest Films', 'id': 1309}]",2012-04-16,96070507.0,122.0,1.0,1.0
18895,False,25000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1327194,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'DiNovi Pictures', 'id': 813}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Langley Park Production', 'id': 8057}]",2012-04-19,99357138.0,101.0,1.0,1.0
18901,False,6400000.0,"[{'id': 18, 'name': 'Drama'}]",tt1094241,"[{'name': 'Samsa Film', 'id': 790}]",2008-10-15,2556911.0,130.0,1.0,1.0
18906,False,30000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",tt1656190,"[{'name': 'Lawrence Bender Productions', 'id': 2253}, {'name': 'IM Global', 'id': 7437}, {'name': 'Automatik Entertainment', 'id': 7625}, {'name': 'Trigger Street Productions', 'id': 11801}, {'name': '87Eleven', 'id': 23008}]",2012-04-16,40346186.0,94.0,1.0,1.0
18917,False,6600000.0,"[{'id': 35, 'name': 'Comedy'}]",tt1640484,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Stage 6 Films', 'id': 11341}, {'name': 'Sony Pictures Worldwide Acquisitions (SPWA)', 'id': 14577}, {'name': 'TDJ Enterprises / New Dimensions Entertainment', 'id': 71959}, {'name': 'Our Stories Films', 'id': 71960}]",2011-05-06,37710610.0,112.0,1.0,1.0
18924,False,150000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",tt1077368,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Infinitum Nihil', 'id': 2691}, {'name': 'GK Films', 'id': 3281}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Tim Burton Productions', 'id': 8601}, {'name': 'Dan Curtis Productions', 'id': 9228}, {'name': 'Zanuck Company, The', 'id': 20004}]",2012-05-08,245527149.0,113.0,1.0,1.0
18953,False,65000000.0,"[{'id': 35, 'name': 'Comedy'}]",tt1645170,"[{'name': 'Paramount Pictures', 'id': 4}]",2012-05-15,179379533.0,83.0,1.0,1.0
18972,False,225000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",tt1409024,"[{'name': 'Amblin Entertainment', 'id': 56}, {'name': 'Media Magik Entertainment', 'id': 5627}, {'name': 'Imagenation Abu Dhabi FZ', 'id': 6736}, {'name': 'Hemisphere Media Capital', 'id': 9169}, {'name': 'Parkes/MacDonald Productions', 'id': 11084}]",2012-05-23,624026776.0,106.0,1.0,1.0
18973,False,170000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",tt1735898,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Roth Films', 'id': 16314}]",2012-05-30,396600000.0,127.0,1.0,1.0
18990,False,60000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",tt1430626,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Aardman Animations', 'id': 297}, {'name': 'Sony Pictures Animation', 'id': 2251}]",2012-03-12,118338361.0,88.0,1.0,1.0
18995,False,130000000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 9648, 'name': 'Mystery'}]",tt1446714,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Dune Entertainment', 'id': 444}, {'name': 'Scott Free Productions', 'id': 1645}, {'name': 'Brandywine Productions', 'id': 19747}]",2012-05-30,403170142.0,124.0,1.0,1.0
18999,False,5000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt1704573,"[{'name': 'Castle Rock Entertainment', 'id': 97}, {'name': 'Horsethief Pictures', 'id': 6352}, {'name': 'Mandalay Vision', 'id': 6667}, {'name': 'Wind Dancer Productions', 'id': 8116}, {'name': 'Detour Filmproduction', 'id': 11510}]",2012-04-27,9206470.0,100.0,1.0,1.0
19004,False,10000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt1196340,"[{'name': '26 Films', 'id': 2157}]",2010-08-27,55089.0,100.0,1.0,1.0
19013,False,35000000.0,"[{'id': 35, 'name': 'Comedy'}]",tt1655460,"[{'name': 'Relativity Media', 'id': 7295}, {'name': 'Apatow Productions', 'id': 10105}, {'name': 'A Hot Dog', 'id': 41962}]",2012-02-23,24159934.0,98.0,1.0,1.0
19016,False,16000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1748122,"[{'name': 'Scott Rudin Productions', 'id': 258}, {'name': 'Indian Paintbrush', 'id': 9350}, {'name': 'Focus Features', 'id': 10146}, {'name': 'American Empirical Pictures', 'id': 23449}, {'name': 'Moonrise', 'id': 25626}]",2012-05-16,68263166.0,94.0,1.0,1.0
19027,False,20000000.0,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",tt1486193,"[{'name': 'Midnight Sun Pictures', 'id': 17887}, {'name': 'Dispictures', 'id': 24262}, {'name': 'Georgia International Films', 'id': 24264}, {'name': 'Rex Media', 'id': 24266}]",2011-04-14,17479.0,113.0,1.0,1.0
19041,False,12468389.0,"[{'id': 35, 'name': 'Comedy'}]",tt1640711,"[{'name': 'Parabolic Pictures', 'id': 1012}, {'name': 'Stable Way Entertainment', 'id': 1013}, {'name': 'Quickfire Films', 'id': 4186}, {'name': 'Screen Australia', 'id': 7584}, {'name': 'Screen NSW', 'id': 10951}, {'name': 'Ingenious Broadcasting', 'id': 18942}, {'name': 'Unthank Films', 'id': 18987}, {'name': 'Story Bridge Films', 'id': 18988}, {'name': 'Auburn Entertainment', 'id': 18989}]",2011-10-14,29007412.0,97.0,1.0,1.0
19045,False,20500000.0,"[{'id': 18, 'name': 'Drama'}]",tt1480656,"[{'name': 'France 2 Cinéma', 'id': 83}, {'name': 'Téléfilm Canada', 'id': 806}, {'name': 'Rai Cinema', 'id': 2683}, {'name': 'Prospero Pictures', 'id': 2844}, {'name': 'Alfama Films', 'id': 3061}, {'name': 'Canal+', 'id': 5358}, {'name': 'Jouror Productions', 'id': 12391}, {'name': 'Radiotelevisão Portuguesa (RTP)', 'id': 26019}, {'name': 'Leopardo Filmes', 'id': 44106}, {'name': 'Talandracas', 'id': 44107}]",2012-05-25,6063556.0,109.0,1.0,1.0
19047,False,40000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt0763831,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Saturn Films', 'id': 831}, {'name': 'Varsity Pictures', 'id': 6024}]",2012-03-07,22044277.0,91.0,1.0,1.0
19049,False,14000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",tt0119579,"[{'name': 'Steve White Entertainment', 'id': 15017}]",1997-02-20,161001698.0,93.0,1.0,1.0
19050,False,750000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",tt1862079,"[{'name': 'Duplass Brothers Productions', 'id': 1974}, {'name': 'Big Beach Films', 'id': 12808}]",2012-06-08,4007792.0,85.0,1.0,1.0
